0	-20	-2.2806e-44	-5.65512e-45
0	-19.6	1.21367e-42	2.15051e-43
0	-19.2	-5.93407e-41	-6.41446e-42
0	-18.8	2.66592e-39	1.06651e-40
0	-18.4	-1.10053e-37	3.05025e-39
0	-18	4.17467e-36	-3.99486e-37
0	-17.6	-1.45509e-34	2.39444e-35
0	-17.2	4.65978e-33	-1.09493e-33
0	-16.8	-1.37087e-31	4.2178e-32
0	-16.4	3.70427e-30	-1.42047e-30
0	-16	-9.19139e-29	4.25847e-29
0	-15.6	2.09361e-27	-1.14799e-27
0	-15.2	-4.37597e-26	2.80026e-26
0	-14.8	8.38879e-25	-6.20611e-25
0	-14.4	-1.47399e-23	1.25327e-23
0	-14	2.37198e-22	-2.3108e-22
0	-13.6	-3.49215e-21	3.89616e-21
0	-13.2	4.69728e-20	-6.01409e-20
0	-12.8	-5.76211e-19	8.50645e-19
0	-12.4	6.42996e-18	-1.10325e-17
0	-12	-6.50405e-17	1.31277e-16
0	-11.6	5.93218e-16	-1.43376e-15
0	-11.2	-4.83826e-15	1.43776e-14
0	-10.8	3.47884e-14	-1.32414e-13
0	-10.4	-2.14544e-13	1.12024e-12
0	-10	1.06344e-12	-8.70719e-12
0	-9.6	-3.35115e-12	6.21843e-11
0	-9.2	-5.65407e-12	-4.08077e-10
0	-8.8	2.01115e-10	2.46075e-09
0	-8.4	-2.0501e-09	-1.36347e-08
0	-8	1.52989e-08	6.94134e-08
0	-7.6	-9.49815e-08	-3.24645e-07
0	-7.2	5.1276e-07	1.39466e-06
0	-6.8	-2.45713e-06	-5.50201e-06
0	-6.4	1.05702e-05	1.9927e-05
0	-6	-4.11006e-05	-6.62316e-05
0	-5.6	0.000145099	0.000201922
0	-5.2	-0.00046651	-0.000564333
0	-4.8	0.00136897	0.00144473
0	-4.4	-0.00367248	-0.00338458
0	-4	0.00901763	0.00724655
0	-3.6	-0.0202861	-0.0141554
0	-3.2	0.0418406	0.0251685
0	-2.8	-0.079166	-0.040598
0	-2.4	0.137473	0.0591235
0	-2	-0.219177	-0.0771527
0	-1.6	0.320913	0.0890822
0	-1.2	-0.43161	-0.0888762
0	-0.8	0.533305	0.0726465
0	-0.4	-0.605463	-0.0410484
0	0	0.631619	0
0	0.4	-0.605463	0.0410484
0	0.8	0.533305	-0.0726465
0	1.2	-0.43161	0.0888762
0	1.6	0.320913	-0.0890822
0	2	-0.219177	0.0771527
0	2.4	0.137473	-0.0591235
0	2.8	-0.079166	0.040598
0	3.2	0.0418406	-0.0251685
0	3.6	-0.0202861	0.0141554
0	4	0.00901763	-0.00724655
0	4.4	-0.00367248	0.00338458
0	4.8	0.00136897	-0.00144473
0	5.2	-0.00046651	0.000564333
0	5.6	0.000145099	-0.000201922
0	6	-4.11006e-05	6.62316e-05
0	6.4	1.05702e-05	-1.9927e-05
0	6.8	-2.45713e-06	5.50201e-06
0	7.2	5.1276e-07	-1.39466e-06
0	7.6	-9.49815e-08	3.24645e-07
0	8	1.52989e-08	-6.94134e-08
0	8.4	-2.0501e-09	1.36347e-08
0	8.8	2.01115e-10	-2.46075e-09
0	9.2	-5.65407e-12	4.08077e-10
0	9.6	-3.35115e-12	-6.21843e-11
0	10	1.06344e-12	8.70719e-12
0	10.4	-2.14544e-13	-1.12024e-12
0	10.8	3.47884e-14	1.32414e-13
0	11.2	-4.83826e-15	-1.43776e-14
0	11.6	5.93218e-16	1.43376e-15
0	12	-6.50405e-17	-1.31277e-16
0	12.4	6.42996e-18	1.10325e-17
0	12.8	-5.76211e-19	-8.50645e-19
0	13.2	4.69728e-20	6.01409e-20
0	13.6	-3.49215e-21	-3.89616e-21
0	14	2.37198e-22	2.3108e-22
0	14.4	-1.47399e-23	-1.25327e-23
0	14.8	8.38879e-25	6.20611e-25
0	15.2	-4.37597e-26	-2.80026e-26
0	15.6	2.09361e-27	1.14799e-27
0	16	-9.19139e-29	-4.25847e-29
0	16.4	3.70427e-30	1.42047e-30
0	16.8	-1.37087e-31	-4.2178e-32
0	17.2	4.65978e-33	1.09493e-33
0	17.6	-1.45509e-34	-2.39444e-35
0	18	4.17467e-36	3.99486e-37
0	18.4	-1.10053e-37	-3.05025e-39
0	18.8	2.66592e-39	-1.06651e-40
0	19.2	-5.93407e-41	6.41446e-42
0	19.6	1.21367e-42	-2.15051e-43
0	20	-2.2806e-44	5.65512e-45


0.05	-20	0	0
0.05	-19.6	0.000363736	-0.005654
0.05	-19.2	0.000657367	0.00578696
0.05	-18.8	-0.00167767	-0.00591398
0.05	-18.4	0.00269611	0.00603493
0.05	-18	-0.00371164	-0.00614968
0.05	-17.6	0.0047232	0.00625814
0.05	-17.2	-0.00572974	-0.00636016
0.05	-16.8	0.0067302	0.00645565
0.05	-16.4	-0.00772352	-0.00654448
0.05	-16	0.00870865	0.00662654
0.05	-15.6	-0.00968451	-0.0067017
