0.0042	0.14	0.0367268
0.0042	0.15	0.0434686
0.0042	0.16	0.0537751
0.0042	0.17	0.0689308
0.0042	0.18	0.0902936
0.0042	0.19	0.119187
0.0042	0.2	0.156767
0.0042	0.21	0.203872
0.0042	0.22	0.260867
0.0042	0.23	0.327501
0.0042	0.24	0.402796
0.0042	0.25	0.484988
0.0042	0.26	0.57153
0.0042	0.27	0.659185
0.0042	0.28	0.744194
0.0042	0.29	0.822523
0.0042	0.3	0.890162
0.0042	0.31	0.943458
0.0042	0.32	0.97943
0.0042	0.33	0.996038
0.0042	0.34	0.992375
0.0042	0.35	0.968744
0.0042	0.36	0.926622
0.0042	0.37	0.868506
0.0042	0.38	0.797673
0.0042	0.39	0.717869
0.0042	0.4	0.632981
0.0042	0.41	0.545944
0.0042	0.42	0.462324
0.0042	0.43	0.382214
0.0042	0.44	0.308367
0.0042	0.45	0.241744
0.0042	0.46	0.182507
0.0042	0.47	0.130095
0.0042	0.48	0.0833433
0.0042	0.49	0.0406244
0.0042	0.5	-3.59088e-15
0.0042	0.51	-0.0406244
0.0042	0.52	-0.0833433
0.0042	0.53	-0.130095
0.0042	0.54	-0.182507
0.0042	0.55	-0.241744
0.0042	0.56	-0.308367
0.0042	0.57	-0.382214
0.0042	0.58	-0.462324
0.0042	0.59	-0.545944
0.0042	0.6	-0.632981
0.0042	0.61	-0.717869
0.0042	0.62	-0.797673
0.0042	0.63	-0.868506
0.0042	0.64	-0.926622
0.0042	0.65	-0.968744
0.0042	0.66	-0.992375
0.0042	0.67	-0.996038
0.0042	0.68	-0.97943
0.0042	0.69	-0.943458
0.0042	0.7	-0.890162
0.0042	0.71	-0.822523
0.0042	0.72	-0.744194
0.0042	0.73	-0.659185
0.0042	0.74	-0.57153
0.0042	0.75	-0.484988
0.0042	0.76	-0.402796
0.0042	0.77	-0.327501
0.0042	0.78	-0.260867
0.0042	0.79	-0.203872
0.0042	0.8	-0.156767
0.0042	0.81	-0.119187
0.0042	0.82	-0.0902936
0.0042	0.83	-0.0689308
0.0042	0.84	-0.0537751
0.0042	0.85	-0.0434686
0.0042	0.86	-0.0367268
0.0042	0.87	-0.0324156
0.0042	0.88	-0.029599
0.0042	0.89	-0.0275574
0.0042	0.9	-0.0257831
0.0042	0.91	-0.0239569
0.0042	0.92	-0.0219143
0.0042	0.93	-0.0196051
0.0042	0.94	-0.0170538
0.0042	0.95	-0.0143233
0.0042	0.96	-0.0114866
0.0042	0.97	-0.00860685
0.0042	0.98	-0.00572624
0.0042	0.99	-0.00286356
0.0042	1	-1.86437e-05


0.0062	0	0.18452
0.0062	0.01	0.232495
0.0062	0.02	0.289571
0.0062	0.03	0.35553
0.0062	0.04	0.429474
0.0062	0.05	0.509755
0.0062	0.06	0.593971
0.0062	0.07	0.679039
0.0062	0.08	0.761357
0.0062	0.09	0.83703
0.0062	0.1	0.902171
0.0062	0.11	0.953216
0.0062	0.12	0.987251
0.0062	0.13	1.00228
0.0062	0.14	0.997411
0.0062	0.15	0.972964
0.0062	0.16	0.93042
0.0062	0.17	0.872283
0.0062	0.18	0.801845
0.0062	0.19	0.722878
0.0062	0.2	0.639305
0.0062	0.21	0.554888
0.0062	0.22	0.472958
0.0062	0.23	0.396217
0.0062	0.24	0.326624
0.0062	0.25	0.265364
0.0062	0.26	0.212898
0.0062	0.27	0.16906
0.0062	0.28	0.133199
0.0062	0.29	0.104341
0.0062	0.3	0.0813346
0.0062	0.31	0.0629984
0.0062	0.32	0.0482266
0.0062	0.33	0.0360696
0.0062	0.34	0.02578
0.0062	0.35	0.0168264
0.0062	0.36	0.00888158
0.0062	0.37	0.00179102
0.0062	0.38	-0.00447176
0.0062	0.39	-0.00888903
0.0062	0.4	-0.0138547
0.0062	0.41	-0.0169488
0.0062	0.42	-0.0188721
0.0062	0.43	-0.0196064
0.0062	0.44	-0.0191906
0.0062	0.45	-0.0177169
0.0062	0.46	-0.0153197
0.0062	0.47	-0.0121637
0.0062	0.48	-0.00843105
0.0062	0.49	-0.00431216
0.0062	0.5	-4.12517e-15
0.0062	0.51	0.00431216
0.0062	0.52	0.00843105
0.0062	0.53	0.0121637
0.0062	0.54	0.0153197
0.0062	0.55	0.0177169
0.0062	0.56	0.0191906
0.0062	0.57	0.0196064
0.0062	0.58	0.0188721
0.0062	0.59	0.0169488
0.0062	0.6	0.0138547
0.0062	0.61	0.00888903
0.0062	0.62	0.00447176
0.0062	0.63	-0.00179102
0.0062	0.64	-0.00888158
0.0062	0.65	-0.0168264
0.0062	0.66	-0.02578
0.0062	0.67	-0.0360696
0.0062	0.68	-0.0482266
0.0062	0.69	-0.0629984
0.0062	0.7	-0.0813346
0.0062	0.71	-0.104341
0.0062	0.72	-0.133199
0.0062	0.73	-0.16906
0.0062	0.74	-0.212898
0.0062	0.75	-0.265364
0.0062	0.76	-0.326624
0.0062	0.77	-0.396217
0.0062	0.78	-0.472958
0.0062	0.79	-0.554888
0.0062	0.8	-0.639305
0.0062	0.81	-0.722878
0.0062	0.82	-0.801845
0.0062	0.83	-0.872283
0.0062	0.84	-0.93042
0.0062	0.85	-0.972964
0.0062	0.86	-0.997411
0.0062	0.87	-1.00228
0.0062	0.88	-0.987251
0.0062	0.89	-0.953216
0.0062	0.9	-0.902171
0.0062	0.91	-0.83703
0.0062	0.92	-0.761357
0.0062	0.93	-0.679039
0.0062	0.94	-0.593971
0.0062	0.95	-0.509755
0.0062	0.96	-0.429474
0.0062	0.97	-0.35553
0.0062	0.98	-0.289571
0.0062	0.99	-0.232495
0.0062	1	-0.18452


0.0082	0	0.612626
0.0082	0.01	0.526859
0.0082	0.02	0.444254
0.0082	0.03	0.367594
0.0082	0.04	0.298871
0.0082	0.05	0.23926
0.0082	0.06	0.189166
0.0082	0.07	0.148336
0.0082	0.08	0.116015
0.0082	0.09	0.0911082
0.0082	0.1	0.0723538
0.0082	0.11	0.0584614
0.0082	0.12	0.0482266
0.0082	0.13	0.0406067
0.0082	0.14	0.0347608
0.0082	0.15	0.0300588
0.0082	0.16	0.0260664
0.0082	0.17	0.0225144
0.0082	0.18	0.0192605
0.0082	0.19	0.0172151
0.0082	0.2	0.0138976
0.0082	0.21	0.0116741
0.0082	0.22	0.00983172
0.0082	0.23	0.00842287
0.0082	0.24	0.00748759
0.0082	0.25	0.00705082
0.0082	0.26	0.0071213
0.0082	0.27	0.00769067
0.0082	0.28	0.00873166
0.0082	0.29	0.0101954
0.0082	0.3	0.0120083
0.0082	0.31	0.0140699
0.0082	0.32	0.0162522
0.0082	0.33	0.0184034
0.0082	0.34	0.0203554
0.0082	0.35	0.0219367
0.0082	0.36	0.0229886
0.0082	0.37	0.0233838
0.0082	0.38	0.0230446
0.0082	0.39	0.021957
0.0082	0.4	0.0201779
0.0082	0.41	0.0178333
0.0082	0.42	0.0151056
0.0082	0.43	0.012212
0.0082	0.44	0.00937546
0.0082	0.45	0.00679391
0.0082	0.46	0.00461095
0.0082	0.47	0.00289496
0.0082	0.48	0.00162953
0.0082	0.49	0.000717768
0.0082	0.5	-1.89085e-15
0.0082	0.51	-0.000717768
0.0082	0.52	-0.00162953
0.0082	0.53	-0.00289496
0.0082	0.54	-0.00461095
0.0082	0.55	-0.00679391
0.0082	0.56	-0.00937546
0.0082	0.57	-0.012212
0.0082	0.58	-0.0151056
0.0082	0.59	-0.0178333
0.0082	0.6	-0.0201779
0.0082	0.61	-0.021957
0.0082	0.62	-0.0230446
0.0082	0.63	-0.0233838
0.0082	0.64	-0.0229886
0.0082	0.65	-0.0219367
0.0082	0.66	-0.0203554
0.0082	0.67	-0.0184034
0.0082	0.68	-0.0162522
0.0082	0.69	-0.0140699
0.0082	0.7	-0.0120083
0.0082	0.71	-0.0101954
0.0082	0.72	-0.00873166
0.0082	0.73	-0.00769067
0.0082	0.74	-0.0071213
0.0082	0.75	-0.00705082
0.0082	0.76	-0.00748759
0.0082	0.77	-0.00842287
0.0082	0.78	-0.00983172
0.0082	0.79	-0.0116741
0.0082	0.8	-0.0138976
0.0082	0.81	-0.0172151
0.0082	0.82	-0.0192605
0.0082	0.83	-0.0225144
0.0082	0.84	-0.0260664
0.0082	0.85	-0.0300588
0.0082	0.86	-0.0347608
0.0082	0.87	-0.0406067
0.0082	0.88	-0.0482266
0.0082	0.89	-0.0584614
0.0082	0.9	-0.0723538
0.0082	0.91	-0.0911082
0.0082	0.92	-0.116015
0.0082	0.93	-0.148336
0.0082	0.94	-0.189166
0.0082	0.95	-0.23926
0.0082	0.96	-0.298871
0.0082	0.97	-0.367594
0.0082	0.98	-0.444254
0.0082	0.99	-0.526859
0.0082	1	-0.612626


0.0102	0	0.000682328
0.0102	0.01	5.10051e-05
0.0102	0.02	0.00112832
0.0102	0.03	0.00140902
0.0102	0.04	0.00184666
0.0102	0.05	0.00243626
0.0102	0.06	0.00317139
0.0102	0.07	0.00403663
0.0102	0.08	0.00500073
0.0102	0.09	0.00601123
0.0102	0.1	0.00699128
0.0102	0.11	0.00783979
0.0102	0.12	0.00843584
0.0102	0.13	0.00864797
0.0102	0.14	0.0083482
0.0102	0.15	0.00742973
0.0102	0.16	0.00582617
0.0102	0.17	0.00352956
0.0102	0.18	0.000603659
0.0102	0.19	-0.00281065
0.0102	0.2	-0.00650028
0.0102	0.21	-0.0101959
0.0102	0.22	-0.0135982
0.0102	0.23	-0.0164109
0.0102	0.24	-0.0183768
0.0102	0.25	-0.0193102
0.0102	0.26	-0.0191213
0.0102	0.27	-0.0178284
0.0102	0.28	-0.0155553
0.0102	0.29	-0.0125147
0.0102	0.3	-0.00898081
0.0102	0.31	-0.00525484
0.0102	0.32	-0.00162953
0.0102	0.33	0.00164212
0.0102	0.34	0.00436986
0.0102	0.35	0.00643855
0.0102	0.36	0.00780936
0.0102	0.37	0.00851144
0.0102	0.38	0.00862667
0.0102	0.39	0.0082708
0.0102	0.4	0.00757436
0.0102	0.41	0.00666587
0.0102	0.42	0.00565918
0.0102	0.43	0.00464542
0.0102	0.44	0.00368961
0.0102	0.45	0.00283094
0.0102	0.46	0.00208559
0.0102	0.47	0.00145101
0.0102	0.48	0.000910505
0.0102	0.49	0.00043764
0.0102	0.5	-4.47559e-16
0.0102	0.51	-0.00043764
0.0102	0.52	-0.000910505
0.0102	0.53	-0.00145101
0.0102	0.54	-0.00208559
0.0102	0.55	-0.00283094
0.0102	0.56	-0.00368961
0.0102	0.57	-0.00464542
0.0102	0.58	-0.00565918
0.0102	0.59	-0.00666587
0.0102	0.6	-0.00757436
0.0102	0.61	-0.0082708
0.0102	0.62	-0.00862667
0.0102	0.63	-0.00851144
0.0102	0.64	-0.00780936
0.0102	0.65	-0.00643855
0.0102	0.66	-0.00436986
0.0102	0.67	-0.00164212
0.0102	0.68	0.00162953
0.0102	0.69	0.00525484
0.0102	0.7	0.00898081
0.0102	0.71	0.0125147
0.0102	0.72	0.0155553
0.0102	0.73	0.0178284
0.0102	0.74	0.0191213
0.0102	0.75	0.0193102
0.0102	0.76	0.0183768
0.0102	0.77	0.0164109
0.0102	0.78	0.0135982
0.0102	0.79	0.0101959
0.0102	0.8	0.00650028
0.0102	0.81	0.00281065
0.0102	0.82	-0.000603659
0.0102	0.83	-0.00352956
0.0102	0.84	-0.00582617
0.0102	0.85	-0.00742973
0.0102	0.86	-0.0083482
0.0102	0.87	-0.00864797
0.0102	0.88	-0.00843584
0.0102	0.89	-0.00783979
0.0102	0.9	-0.00699128
0.0102	0.91	-0.00601123
0.0102	0.92	-0.00500073
0.0102	0.93	-0.00403663
0.0102	0.94	-0.00317139
0.0102	0.95	-0.00243626
0.0102	0.96	-0.00184666
0.0102	0.97	-0.00140902
0.0102	0.98	-0.00112832
0.0102	0.99	-5.10051e-05
0.0102	1	-0.000682328


