0.000	5.000000000e-01	0.000000000e+00	0.000000000e+00
0.000	5.000000000e-01	-2.500000000e-11	-5.000000000e-06
0.000	5.000000000e-01	-9.000000002e-10	-3.000000001e-05
0.000	5.000000000e-01	-2.402500014e-08	-1.550000019e-04
0.002	4.999999997e-01	-6.084000925e-07	-7.800002372e-04
0.008	4.999999603e-01	-1.524908301e-05	-3.905029696e-03
0.039	4.999950336e-01	-3.814568930e-04	-1.953367630e-02
0.133	4.998059597e-01	-4.394708790e-03	-6.639663890e-02
0.295	4.978529875e-01	-2.187315898e-02	-1.489797150e-01
0.534	4.871750503e-01	-7.244882480e-02	-2.750956628e-01
0.844	4.487887683e-01	-1.844675700e-01	-4.509283771e-01
1.214	3.446335634e-01	-3.937605714e-01	-6.875873825e-01
1.648	9.852730833e-02	-7.628274071e-01	-1.022493781e+00
1.971	-2.064458013e-01	-1.139512004e+00	-1.310053837e+00
2.265	-6.013417023e-01	-1.558681295e+00	-1.519736694e+00
2.569	-1.144330665e+00	-2.014051439e+00	-1.374417146e+00
2.855	-1.766625295e+00	-2.278897216e+00	-2.434129397e-01
3.072	-2.254310158e+00	-2.139588755e+00	1.687189752e+00
3.312	-2.691713280e+00	-1.397753168e+00	4.527732826e+00
3.494	-2.860855681e+00	-4.058833209e-01	6.171988545e+00
3.694	-2.814316085e+00	8.804330627e-01	6.414309612e+00
3.888	-2.527970623e+00	2.023859975e+00	5.178665105e+00
4.089	-2.028593222e+00	2.893977733e+00	3.536041399e+00
4.301	-1.345285619e+00	3.523973165e+00	2.607941689e+00
4.510	-5.517866309e-01	4.076021858e+00	2.846165168e+00
4.704	2.973479163e-01	4.704670034e+00	3.657185452e+00
4.905	1.321235585e+00	5.481741023e+00	3.760873531e+00
5.088	2.377956914e+00	5.965811712e+00	7.667660729e-01
5.233	3.230427599e+00	5.667445764e+00	-5.541934468e+00
5.398	4.041593183e+00	3.906099562e+00	-1.610097214e+01
5.514	4.372127910e+00	1.643191652e+00	-2.211639984e+01
5.648	4.385349472e+00	-1.465112727e+00	-2.294864289e+01
5.763	4.072701870e+00	-3.870368072e+00	-1.815692631e+01
5.884	3.494118511e+00	-5.618399527e+00	-1.089386835e+01
6.009	2.722261237e+00	-6.560452676e+00	-4.561558825e+00
6.139	1.844068340e+00	-6.893257184e+00	-1.102311752e+00
6.270	9.335799094e-01	-6.966498205e+00	-3.760854994e-01
6.392	7.646907872e-02	-7.045654637e+00	-1.024056363e+00
6.508	-7.484067654e-01	-7.206914736e+00	-1.670307970e+00
6.652	-1.803079100e+00	-7.415730430e+00	-7.273207629e-01
6.788	-2.804572399e+00	-7.247613892e+00	3.983110803e+00
6.926	-3.742714842e+00	-6.078222213e+00	1.362270302e+01
7.045	-4.345413068e+00	-3.868815991e+00	2.337824329e+01
7.161	-4.620425557e+00	-7.648246209e-01	2.915469090e+01
7.284	-4.494497352e+00	2.779283049e+00	2.722802277e+01
7.391	-4.053076561e+00	5.338553933e+00	2.005954337e+01
7.508	-3.311224239e+00	7.153483253e+00	1.114250032e+01
7.631	-2.366506047e+00	8.088058478e+00	4.753409040e+00
